parent_name,utility_name,respondent_id,year,technology,employees_in_thousands
Otter Tail Corp.,Otter Tail Power Co.,132,2006,steam,198
Otter Tail Corp.,Otter Tail Power Co.,132,2007,other_fossil,4
Otter Tail Corp.,Otter Tail Power Co.,132,2007,steam,201
Otter Tail Corp.,Otter Tail Power Co.,132,2008,other_fossil,4
Otter Tail Corp.,Otter Tail Power Co.,132,2008,steam,203
Otter Tail Corp.,Otter Tail Power Co.,132,2009,other_fossil,4
Otter Tail Corp.,Otter Tail Power Co.,132,2009,steam,203
Otter Tail Corp.,Otter Tail Power Co.,132,2010,other_fossil,5
Otter Tail Corp.,Otter Tail Power Co.,132,2010,steam,201
Otter Tail Corp.,Otter Tail Power Co.,132,2011,other_fossil,4
Otter Tail Corp.,Otter Tail Power Co.,132,2011,steam,196
Otter Tail Corp.,Otter Tail Power Co.,132,2012,other_fossil,4
Otter Tail Corp.,Otter Tail Power Co.,132,2012,steam,190
Otter Tail Corp.,Otter Tail Power Co.,132,2013,other_fossil,3
Otter Tail Corp.,Otter Tail Power Co.,132,2013,steam,192
Otter Tail Corp.,Otter Tail Power Co.,132,2014,other_fossil,3
Otter Tail Corp.,Otter Tail Power Co.,132,2014,steam,193
Otter Tail Corp.,Otter Tail Power Co.,132,2015,other_fossil,3
Otter Tail Corp.,Otter Tail Power Co.,132,2015,steam,203
Otter Tail Corp.,Otter Tail Power Co.,132,2016,other_fossil,3
Otter Tail Corp.,Otter Tail Power Co.,132,2016,steam,202
Otter Tail Corp.,Otter Tail Power Co.,132,2017,other_fossil,3
Otter Tail Corp.,Otter Tail Power Co.,132,2017,steam,197
Otter Tail Corp.,Otter Tail Power Co.,132,2018,other_fossil,3
Otter Tail Corp.,Otter Tail Power Co.,132,2018,steam,196
Otter Tail Corp.,Otter Tail Power Co.,132,2019,other_fossil,3
Otter Tail Corp.,Otter Tail Power Co.,132,2019,steam,198
Otter Tail Corp.,Otter Tail Power Co.,132,2020,other_fossil,4
Otter Tail Corp.,Otter Tail Power Co.,132,2020,steam,186
PG&E Corp.,Pacific Gas & Electric Co.,133,2005,hydro,61
PG&E Corp.,Pacific Gas & Electric Co.,133,2005,nuclear,1394
PG&E Corp.,Pacific Gas & Electric Co.,133,2005,steam,65
PG&E Corp.,Pacific Gas & Electric Co.,133,2006,hydro,52
PG&E Corp.,Pacific Gas & Electric Co.,133,2006,nuclear,1396
PG&E Corp.,Pacific Gas & Electric Co.,133,2006,steam,100
PG&E Corp.,Pacific Gas & Electric Co.,133,2007,hydro,52
PG&E Corp.,Pacific Gas & Electric Co.,133,2007,nuclear,1427
PG&E Corp.,Pacific Gas & Electric Co.,133,2007,steam,45
PG&E Corp.,Pacific Gas & Electric Co.,133,2008,hydro,52
PG&E Corp.,Pacific Gas & Electric Co.,133,2008,nuclear,1402
PG&E Corp.,Pacific Gas & Electric Co.,133,2008,steam,45
PG&E Corp.,Pacific Gas & Electric Co.,133,2009,hydro,54
PG&E Corp.,Pacific Gas & Electric Co.,133,2009,nuclear,1371
PG&E Corp.,Pacific Gas & Electric Co.,133,2009,other_fossil,21
PG&E Corp.,Pacific Gas & Electric Co.,133,2009,steam,45
PG&E Corp.,Pacific Gas & Electric Co.,133,2010,hydro,54
PG&E Corp.,Pacific Gas & Electric Co.,133,2010,nuclear,1402
PG&E Corp.,Pacific Gas & Electric Co.,133,2010,other_fossil,62
PG&E Corp.,Pacific Gas & Electric Co.,133,2010,renewables,6
PG&E Corp.,Pacific Gas & Electric Co.,133,2011,hydro,54
PG&E Corp.,Pacific Gas & Electric Co.,133,2011,nuclear,1402
PG&E Corp.,Pacific Gas & Electric Co.,133,2011,other_fossil,62
PG&E Corp.,Pacific Gas & Electric Co.,133,2011,renewables,6
PG&E Corp.,Pacific Gas & Electric Co.,133,2012,hydro,54
PG&E Corp.,Pacific Gas & Electric Co.,133,2012,nuclear,1402
PG&E Corp.,Pacific Gas & Electric Co.,133,2012,other_fossil,44
PG&E Corp.,Pacific Gas & Electric Co.,133,2013,hydro,54
PG&E Corp.,Pacific Gas & Electric Co.,133,2013,nuclear,1568
PG&E Corp.,Pacific Gas & Electric Co.,133,2013,other_fossil,47
PG&E Corp.,Pacific Gas & Electric Co.,133,2014,hydro,54
PG&E Corp.,Pacific Gas & Electric Co.,133,2014,nuclear,1402
PG&E Corp.,Pacific Gas & Electric Co.,133,2014,other_fossil,64
PG&E Corp.,Pacific Gas & Electric Co.,133,2015,hydro,54
PG&E Corp.,Pacific Gas & Electric Co.,133,2015,nuclear,1427
PG&E Corp.,Pacific Gas & Electric Co.,133,2015,other_fossil,63
PG&E Corp.,Pacific Gas & Electric Co.,133,2016,hydro,46
PG&E Corp.,Pacific Gas & Electric Co.,133,2016,nuclear,1397
PG&E Corp.,Pacific Gas & Electric Co.,133,2016,other_fossil,61
PG&E Corp.,Pacific Gas & Electric Co.,133,2017,hydro,21
PG&E Corp.,Pacific Gas & Electric Co.,133,2017,nuclear,1334
PG&E Corp.,Pacific Gas & Electric Co.,133,2017,other_fossil,65
PG&E Corp.,Pacific Gas & Electric Co.,133,2018,hydro,20
PG&E Corp.,Pacific Gas & Electric Co.,133,2018,nuclear,1303
PG&E Corp.,Pacific Gas & Electric Co.,133,2018,other_fossil,63
PG&E Corp.,Pacific Gas & Electric Co.,133,2019,hydro,20
PG&E Corp.,Pacific Gas & Electric Co.,133,2019,nuclear,1277
PG&E Corp.,Pacific Gas & Electric Co.,133,2019,other_fossil,62
PG&E Corp.,Pacific Gas & Electric Co.,133,2020,hydro,24
PG&E Corp.,Pacific Gas & Electric Co.,133,2020,nuclear,1265
PG&E Corp.,Pacific Gas & Electric Co.,133,2020,other_fossil,66
"Berkshire Hathaway, Inc.",Pacificorp,134,2005,hydro,55
"Berkshire Hathaway, Inc.",Pacificorp,134,2005,other_fossil,40
"Berkshire Hathaway, Inc.",Pacificorp,134,2005,renewables,13
"Berkshire Hathaway, Inc.",Pacificorp,134,2005,steam,1256
"Berkshire Hathaway, Inc.",Pacificorp,134,2006,hydro,52
"Berkshire Hathaway, Inc.",Pacificorp,134,2006,other_fossil,39
"Berkshire Hathaway, Inc.",Pacificorp,134,2006,renewables,14
"Berkshire Hathaway, Inc.",Pacificorp,134,2006,steam,1257
"Berkshire Hathaway, Inc.",Pacificorp,134,2007,hydro,52
"Berkshire Hathaway, Inc.",Pacificorp,134,2007,other_fossil,56
"Berkshire Hathaway, Inc.",Pacificorp,134,2007,renewables,15
"Berkshire Hathaway, Inc.",Pacificorp,134,2007,steam,1235
"Berkshire Hathaway, Inc.",Pacificorp,134,2008,hydro,36
"Berkshire Hathaway, Inc.",Pacificorp,134,2008,other_fossil,69
"Berkshire Hathaway, Inc.",Pacificorp,134,2008,renewables,22
"Berkshire Hathaway, Inc.",Pacificorp,134,2008,steam,1022
"Berkshire Hathaway, Inc.",Pacificorp,134,2009,hydro,35
"Berkshire Hathaway, Inc.",Pacificorp,134,2009,other_fossil,65
"Berkshire Hathaway, Inc.",Pacificorp,134,2009,renewables,22
"Berkshire Hathaway, Inc.",Pacificorp,134,2009,steam,1243
"Berkshire Hathaway, Inc.",Pacificorp,134,2010,hydro,35
"Berkshire Hathaway, Inc.",Pacificorp,134,2010,other_fossil,63
"Berkshire Hathaway, Inc.",Pacificorp,134,2010,renewables,22
"Berkshire Hathaway, Inc.",Pacificorp,134,2010,steam,1192
"Berkshire Hathaway, Inc.",Pacificorp,134,2011,hydro,35
"Berkshire Hathaway, Inc.",Pacificorp,134,2011,other_fossil,66
"Berkshire Hathaway, Inc.",Pacificorp,134,2011,renewables,22
"Berkshire Hathaway, Inc.",Pacificorp,134,2011,steam,1205
"Berkshire Hathaway, Inc.",Pacificorp,134,2012,hydro,34
"Berkshire Hathaway, Inc.",Pacificorp,134,2012,other_fossil,62
"Berkshire Hathaway, Inc.",Pacificorp,134,2012,renewables,23
"Berkshire Hathaway, Inc.",Pacificorp,134,2012,steam,1213
"Berkshire Hathaway, Inc.",Pacificorp,134,2013,hydro,34
"Berkshire Hathaway, Inc.",Pacificorp,134,2013,other_fossil,67
"Berkshire Hathaway, Inc.",Pacificorp,134,2013,renewables,24
"Berkshire Hathaway, Inc.",Pacificorp,134,2013,steam,1207
"Berkshire Hathaway, Inc.",Pacificorp,134,2014,hydro,33
"Berkshire Hathaway, Inc.",Pacificorp,134,2014,other_fossil,72
"Berkshire Hathaway, Inc.",Pacificorp,134,2014,renewables,21
"Berkshire Hathaway, Inc.",Pacificorp,134,2014,steam,1182
"Berkshire Hathaway, Inc.",Pacificorp,134,2015,hydro,29
"Berkshire Hathaway, Inc.",Pacificorp,134,2015,other_fossil,74
"Berkshire Hathaway, Inc.",Pacificorp,134,2015,renewables,22
"Berkshire Hathaway, Inc.",Pacificorp,134,2015,steam,1154
"Berkshire Hathaway, Inc.",Pacificorp,134,2016,hydro,29
"Berkshire Hathaway, Inc.",Pacificorp,134,2016,other_fossil,72
"Berkshire Hathaway, Inc.",Pacificorp,134,2016,renewables,24
"Berkshire Hathaway, Inc.",Pacificorp,134,2016,steam,1138
"Berkshire Hathaway, Inc.",Pacificorp,134,2017,hydro,29
"Berkshire Hathaway, Inc.",Pacificorp,134,2017,other_fossil,72
"Berkshire Hathaway, Inc.",Pacificorp,134,2017,renewables,22
"Berkshire Hathaway, Inc.",Pacificorp,134,2017,steam,1136
"Berkshire Hathaway, Inc.",Pacificorp,134,2018,hydro,30
"Berkshire Hathaway, Inc.",Pacificorp,134,2018,other_fossil,69
"Berkshire Hathaway, Inc.",Pacificorp,134,2018,renewables,21
"Berkshire Hathaway, Inc.",Pacificorp,134,2018,steam,1117
"Berkshire Hathaway, Inc.",Pacificorp,134,2019,hydro,31
"Berkshire Hathaway, Inc.",Pacificorp,134,2019,other_fossil,69
"Berkshire Hathaway, Inc.",Pacificorp,134,2019,renewables,20
"Berkshire Hathaway, Inc.",Pacificorp,134,2019,steam,1098
"Berkshire Hathaway, Inc.",Pacificorp,134,2020,hydro,30
"Berkshire Hathaway, Inc.",Pacificorp,134,2020,other_fossil,70
"Berkshire Hathaway, Inc.",Pacificorp,134,2020,renewables,19
"Berkshire Hathaway, Inc.",Pacificorp,134,2020,steam,1078
Portland General Electric Co.,Portland General Electric Co.,141,2005,hydro,94
Portland General Electric Co.,Portland General Electric Co.,141,2005,other_fossil,87
Portland General Electric Co.,Portland General Electric Co.,141,2005,steam,106
Portland General Electric Co.,Portland General Electric Co.,141,2006,hydro,94
Portland General Electric Co.,Portland General Electric Co.,141,2006,other_fossil,75
Portland General Electric Co.,Portland General Electric Co.,141,2006,steam,109
Portland General Electric Co.,Portland General Electric Co.,141,2007,hydro,100
Portland General Electric Co.,Portland General Electric Co.,141,2007,other_fossil,95
Portland General Electric Co.,Portland General Electric Co.,141,2007,steam,110
Portland General Electric Co.,Portland General Electric Co.,141,2008,hydro,98
Portland General Electric Co.,Portland General Electric Co.,141,2008,other_fossil,99
Portland General Electric Co.,Portland General Electric Co.,141,2008,steam,113
Portland General Electric Co.,Portland General Electric Co.,141,2009,hydro,96
Portland General Electric Co.,Portland General Electric Co.,141,2009,other_fossil,98
Portland General Electric Co.,Portland General Electric Co.,141,2009,steam,112
Portland General Electric Co.,Portland General Electric Co.,141,2010,hydro,100
Portland General Electric Co.,Portland General Electric Co.,141,2010,other_fossil,100
Portland General Electric Co.,Portland General Electric Co.,141,2010,steam,111
Portland General Electric Co.,Portland General Electric Co.,141,2011,hydro,100
Portland General Electric Co.,Portland General Electric Co.,141,2011,other_fossil,103
Portland General Electric Co.,Portland General Electric Co.,141,2011,steam,112
Portland General Electric Co.,Portland General Electric Co.,141,2012,hydro,101
Portland General Electric Co.,Portland General Electric Co.,141,2012,other_fossil,99
Portland General Electric Co.,Portland General Electric Co.,141,2012,steam,110
Portland General Electric Co.,Portland General Electric Co.,141,2013,hydro,101
Portland General Electric Co.,Portland General Electric Co.,141,2013,other_fossil,97
Portland General Electric Co.,Portland General Electric Co.,141,2013,steam,113
Portland General Electric Co.,Portland General Electric Co.,141,2014,hydro,98
Portland General Electric Co.,Portland General Electric Co.,141,2014,other_fossil,102
Portland General Electric Co.,Portland General Electric Co.,141,2014,steam,112
Portland General Electric Co.,Portland General Electric Co.,141,2015,hydro,103
Portland General Electric Co.,Portland General Electric Co.,141,2015,other_fossil,104
Portland General Electric Co.,Portland General Electric Co.,141,2015,steam,119
Portland General Electric Co.,Portland General Electric Co.,141,2016,hydro,103
Portland General Electric Co.,Portland General Electric Co.,141,2016,other_fossil,126
Portland General Electric Co.,Portland General Electric Co.,141,2016,steam,94
Portland General Electric Co.,Portland General Electric Co.,141,2017,hydro,103
Portland General Electric Co.,Portland General Electric Co.,141,2017,other_fossil,124
Portland General Electric Co.,Portland General Electric Co.,141,2017,steam,91
Portland General Electric Co.,Portland General Electric Co.,141,2018,hydro,105
Portland General Electric Co.,Portland General Electric Co.,141,2018,other_fossil,129
Portland General Electric Co.,Portland General Electric Co.,141,2018,steam,83
Portland General Electric Co.,Portland General Electric Co.,141,2019,hydro,98
Portland General Electric Co.,Portland General Electric Co.,141,2019,other_fossil,129
Portland General Electric Co.,Portland General Electric Co.,141,2019,steam,78
Portland General Electric Co.,Portland General Electric Co.,141,2020,hydro,101
Portland General Electric Co.,Portland General Electric Co.,141,2020,other_fossil,131
Portland General Electric Co.,Portland General Electric Co.,141,2020,steam,62
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2005,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2005,other_fossil,65
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2005,steam,848
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2006,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2006,other_fossil,55
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2006,steam,803
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2007,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2007,other_fossil,34
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2007,steam,740
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2008,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2008,other_fossil,33
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2008,steam,765
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2009,hydro,1
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2009,other_fossil,32
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2009,steam,704
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2010,hydro,1
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2010,other_fossil,29
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2010,steam,651
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2011,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2011,other_fossil,32
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2011,steam,631
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2012,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2012,other_fossil,39
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2012,steam,607
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2013,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2013,other_fossil,45
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2013,steam,679
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2014,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2014,other_fossil,44
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2014,steam,759
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2015,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2015,other_fossil,46
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2015,steam,783
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2016,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2016,other_fossil,50
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2016,steam,751
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2017,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2017,other_fossil,49
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2017,steam,718
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2018,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2018,other_fossil,24
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2018,steam,481
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2019,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2019,other_fossil,27
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2019,steam,426
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2020,hydro,2
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2020,other_fossil,26
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2020,steam,421
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2005,hydro,19
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2005,other_fossil,75
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2005,steam,652
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2006,hydro,19
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2006,other_fossil,75
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2006,steam,648
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2007,hydro,18
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2007,other_fossil,39
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2007,steam,625
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2008,hydro,18
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2008,other_fossil,42
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2008,steam,630
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2009,hydro,18
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2009,other_fossil,44
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2009,steam,634
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2010,hydro,15
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2010,other_fossil,145
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2010,steam,590
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2011,hydro,14
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2011,other_fossil,61
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2011,steam,510
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2012,hydro,15
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2012,other_fossil,62
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2012,steam,474
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2013,hydro,15
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2013,other_fossil,62
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2013,steam,474
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2014,hydro,14
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2014,other_fossil,62
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2014,steam,474
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2015,hydro,13
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2015,other_fossil,61
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2015,steam,413
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2016,hydro,13
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2016,other_fossil,60
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2016,steam,397
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2017,hydro,13
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2017,other_fossil,68
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2017,steam,332
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2018,hydro,13
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2018,other_fossil,65
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2018,steam,314
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2019,hydro,13
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2019,other_fossil,114
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2019,steam,265
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2020,hydro,14
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2020,other_fossil,110
"Xcel Energy, Inc.",Public Service Co. Of Colorado,145,2020,steam,256
Eversource Energy,Public Service Co. Of New Hampshire,146,2005,steam,238
Eversource Energy,Public Service Co. Of New Hampshire,146,2006,steam,234
Eversource Energy,Public Service Co. Of New Hampshire,146,2007,steam,238
Eversource Energy,Public Service Co. Of New Hampshire,146,2008,steam,241
Eversource Energy,Public Service Co. Of New Hampshire,146,2009,steam,245
Eversource Energy,Public Service Co. Of New Hampshire,146,2010,steam,237
Eversource Energy,Public Service Co. Of New Hampshire,146,2011,steam,238
Eversource Energy,Public Service Co. Of New Hampshire,146,2012,steam,229
Eversource Energy,Public Service Co. Of New Hampshire,146,2013,steam,223
Eversource Energy,Public Service Co. Of New Hampshire,146,2014,steam,219
Eversource Energy,Public Service Co. Of New Hampshire,146,2015,steam,200
Eversource Energy,Public Service Co. Of New Hampshire,146,2016,other_fossil,97
Eversource Energy,Public Service Co. Of New Hampshire,146,2016,steam,200
Eversource Energy,Public Service Co. Of New Hampshire,146,2017,steam,193
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2005,other_fossil,12
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2005,steam,1014
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2006,other_fossil,12
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2006,steam,1014
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2007,other_fossil,12
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2007,steam,1014
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2008,other_fossil,12
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2008,steam,1014
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2009,other_fossil,14
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2009,steam,384
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2010,steam,430
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2011,steam,441
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2012,steam,441
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2013,steam,441
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2014,steam,19
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2015,steam,375
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2017,steam,272
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2018,steam,266
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147,2019,steam,266
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2005,other_fossil,22
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2005,steam,318
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2006,other_fossil,22
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2006,steam,321
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2007,other_fossil,22
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2007,steam,327
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2008,other_fossil,23
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2008,steam,335
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2009,other_fossil,58
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2009,steam,299
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2010,other_fossil,55
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2010,steam,285
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2011,other_fossil,55
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2011,steam,285
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2012,other_fossil,55
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2012,steam,285
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2013,other_fossil,57
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2013,steam,282
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2014,other_fossil,58
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2014,steam,281
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2015,other_fossil,59
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2015,steam,276
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2016,other_fossil,58
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2016,steam,275
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2017,other_fossil,58
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2017,steam,275
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2018,other_fossil,58
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2018,steam,269
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2019,other_fossil,58
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2019,steam,268
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2020,other_fossil,59
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148,2020,steam,262
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2005,hydro,45
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2005,other_fossil,10
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2005,steam,21
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2006,hydro,45
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2006,other_fossil,10
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2006,steam,16
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2007,hydro,55
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2007,other_fossil,60
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2008,hydro,55
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2008,other_fossil,103
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2008,renewables,38
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2009,hydro,72
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2009,other_fossil,77
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2009,renewables,14
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2009,steam,2
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2010,hydro,90
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2010,other_fossil,79
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2010,renewables,15
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2010,steam,2
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2011,hydro,81
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2011,other_fossil,82
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2011,renewables,16
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2011,steam,2
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2012,hydro,68
